"y","llm","topic","quiz","item","quiz_id"
1,"gpt-5-nano-2025-08-07","Endocrine","grok-4-0709","ABMS20260101_grok-4-0709_p04-010","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","Geriatrics","grok-4-0709","ABMS20260101_grok-4-0709_p04-001","ABMS20260101_grok-4-0709_p04"
0,"gpt-5.1-2025-11-13","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p04-002","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p04-003","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p04-004","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","Anesthesiology","grok-4-0709","ABMS20260101_grok-4-0709_p04-005","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p04-006","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","General Surgery","grok-4-0709","ABMS20260101_grok-4-0709_p04-007","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p04-008","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","Cardiovascular","grok-4-0709","ABMS20260101_grok-4-0709_p04-009","ABMS20260101_grok-4-0709_p04"
1,"gpt-5.1-2025-11-13","Endocrine","grok-4-0709","ABMS20260101_grok-4-0709_p04-010","ABMS20260101_grok-4-0709_p04"
1,"grok-4-0709","Geriatrics","grok-4-0709","ABMS20260101_grok-4-0709_p04-001","ABMS20260101_grok-4-0709_p04"
0,"grok-4-0709","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p04-002","ABMS20260101_grok-4-0709_p04"
1,"grok-4-0709","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p04-003","ABMS20260101_grok-4-0709_p04"
1,"grok-4-0709","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p04-004","ABMS20260101_grok-4-0709_p04"
0,"grok-4-0709","Anesthesiology","grok-4-0709","ABMS20260101_grok-4-0709_p04-005","ABMS20260101_grok-4-0709_p04"
1,"grok-4-0709","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p04-006","ABMS20260101_grok-4-0709_p04"
1,"grok-4-0709","General Surgery","grok-4-0709","ABMS20260101_grok-4-0709_p04-007","ABMS20260101_grok-4-0709_p04"
1,"grok-4-0709","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p04-008","ABMS20260101_grok-4-0709_p04"
1,"grok-4-0709","Cardiovascular","grok-4-0709","ABMS20260101_grok-4-0709_p04-009","ABMS20260101_grok-4-0709_p04"
1,"grok-4-0709","Endocrine","grok-4-0709","ABMS20260101_grok-4-0709_p04-010","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Geriatrics","grok-4-0709","ABMS20260101_grok-4-0709_p04-001","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p04-002","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p04-003","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p04-004","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Anesthesiology","grok-4-0709","ABMS20260101_grok-4-0709_p04-005","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p04-006","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","General Surgery","grok-4-0709","ABMS20260101_grok-4-0709_p04-007","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p04-008","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Cardiovascular","grok-4-0709","ABMS20260101_grok-4-0709_p04-009","ABMS20260101_grok-4-0709_p04"
1,"grok-4-1-fast-reasoning","Endocrine","grok-4-0709","ABMS20260101_grok-4-0709_p04-010","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Geriatrics","grok-4-0709","ABMS20260101_grok-4-0709_p04-001","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p04-002","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p04-003","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p04-004","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Anesthesiology","grok-4-0709","ABMS20260101_grok-4-0709_p04-005","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p04-006","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","General Surgery","grok-4-0709","ABMS20260101_grok-4-0709_p04-007","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p04-008","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Cardiovascular","grok-4-0709","ABMS20260101_grok-4-0709_p04-009","ABMS20260101_grok-4-0709_p04"
1,"kimi-k2-thinking","Endocrine","grok-4-0709","ABMS20260101_grok-4-0709_p04-010","ABMS20260101_grok-4-0709_p04"
1,"claude-haiku-4-5-20251001","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"claude-haiku-4-5-20251001","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
0,"claude-haiku-4-5-20251001","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"claude-haiku-4-5-20251001","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
0,"claude-haiku-4-5-20251001","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"claude-haiku-4-5-20251001","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"claude-haiku-4-5-20251001","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"claude-haiku-4-5-20251001","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"claude-haiku-4-5-20251001","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
0,"claude-haiku-4-5-20251001","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"claude-opus-4-5-20251101","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
0,"claude-opus-4-5-20251101","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"deepseek-v3.2","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
0,"deepseek-v3.2","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"gemini-2.5-flash-lite","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
0,"gemini-2.5-flash-lite","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
1,"gemini-3-pro-preview","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"gemini-3-pro-preview","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"gemini-3-pro-preview","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"gemini-3-pro-preview","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
0,"gemini-3-pro-preview","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"gemini-3-pro-preview","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"gemini-3-pro-preview","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"gemini-3-pro-preview","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"gemini-3-pro-preview","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
0,"gemini-3-pro-preview","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
0,"gpt-5-nano-2025-08-07","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"gpt-5-nano-2025-08-07","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"gpt-5-nano-2025-08-07","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"gpt-5-nano-2025-08-07","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
0,"gpt-5-nano-2025-08-07","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"gpt-5-nano-2025-08-07","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"gpt-5-nano-2025-08-07","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"gpt-5-nano-2025-08-07","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"gpt-5-nano-2025-08-07","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
1,"gpt-5-nano-2025-08-07","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
1,"gpt-5.1-2025-11-13","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"gpt-5.1-2025-11-13","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"gpt-5.1-2025-11-13","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"gpt-5.1-2025-11-13","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
0,"gpt-5.1-2025-11-13","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"gpt-5.1-2025-11-13","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"gpt-5.1-2025-11-13","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"gpt-5.1-2025-11-13","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"gpt-5.1-2025-11-13","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
0,"gpt-5.1-2025-11-13","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
1,"grok-4-0709","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"grok-4-0709","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"grok-4-0709","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"grok-4-0709","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
0,"grok-4-0709","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"grok-4-0709","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"grok-4-0709","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"grok-4-0709","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"grok-4-0709","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
0,"grok-4-0709","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
1,"grok-4-1-fast-reasoning","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
0,"grok-4-1-fast-reasoning","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
0,"kimi-k2-thinking","Gastrointestinal","grok-4-0709","ABMS20260101_grok-4-0709_p05-001","ABMS20260101_grok-4-0709_p05"
1,"kimi-k2-thinking","Pulmonary","grok-4-0709","ABMS20260101_grok-4-0709_p05-002","ABMS20260101_grok-4-0709_p05"
1,"kimi-k2-thinking","Infectious Disease","grok-4-0709","ABMS20260101_grok-4-0709_p05-003","ABMS20260101_grok-4-0709_p05"
1,"kimi-k2-thinking","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-004","ABMS20260101_grok-4-0709_p05"
0,"kimi-k2-thinking","Emergency Medicine","grok-4-0709","ABMS20260101_grok-4-0709_p05-005","ABMS20260101_grok-4-0709_p05"
1,"kimi-k2-thinking","Obstetrics and Gynecology","grok-4-0709","ABMS20260101_grok-4-0709_p05-006","ABMS20260101_grok-4-0709_p05"
1,"kimi-k2-thinking","Psychiatry","grok-4-0709","ABMS20260101_grok-4-0709_p05-007","ABMS20260101_grok-4-0709_p05"
1,"kimi-k2-thinking","Neurology","grok-4-0709","ABMS20260101_grok-4-0709_p05-008","ABMS20260101_grok-4-0709_p05"
0,"kimi-k2-thinking","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-009","ABMS20260101_grok-4-0709_p05"
1,"kimi-k2-thinking","Pediatrics","grok-4-0709","ABMS20260101_grok-4-0709_p05-010","ABMS20260101_grok-4-0709_p05"
1,"claude-haiku-4-5-20251001","Pediatrics","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-001","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-haiku-4-5-20251001","Emergency Medicine","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-002","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-haiku-4-5-20251001","Obstetrics and Gynecology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-003","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-haiku-4-5-20251001","Anesthesiology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-004","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-haiku-4-5-20251001","Psychiatry","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-005","ABMS20260101_kimi-k2-thinking_p01"
0,"claude-haiku-4-5-20251001","General Surgery","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-006","ABMS20260101_kimi-k2-thinking_p01"
0,"claude-haiku-4-5-20251001","Ophthalmology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-007","ABMS20260101_kimi-k2-thinking_p01"
0,"claude-haiku-4-5-20251001","Orthopedic Surgery","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-008","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-haiku-4-5-20251001","Critical Care Medicine","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-009","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-haiku-4-5-20251001","Neurology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-010","ABMS20260101_kimi-k2-thinking_p01"
0,"claude-opus-4-5-20251101","Pediatrics","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-001","ABMS20260101_kimi-k2-thinking_p01"
0,"claude-opus-4-5-20251101","Emergency Medicine","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-002","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-opus-4-5-20251101","Obstetrics and Gynecology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-003","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-opus-4-5-20251101","Anesthesiology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-004","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-opus-4-5-20251101","Psychiatry","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-005","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-opus-4-5-20251101","General Surgery","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-006","ABMS20260101_kimi-k2-thinking_p01"
0,"claude-opus-4-5-20251101","Ophthalmology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-007","ABMS20260101_kimi-k2-thinking_p01"
0,"claude-opus-4-5-20251101","Orthopedic Surgery","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-008","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-opus-4-5-20251101","Critical Care Medicine","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-009","ABMS20260101_kimi-k2-thinking_p01"
1,"claude-opus-4-5-20251101","Neurology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-010","ABMS20260101_kimi-k2-thinking_p01"
0,"deepseek-v3.2","Pediatrics","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-001","ABMS20260101_kimi-k2-thinking_p01"
0,"deepseek-v3.2","Emergency Medicine","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-002","ABMS20260101_kimi-k2-thinking_p01"
1,"deepseek-v3.2","Obstetrics and Gynecology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-003","ABMS20260101_kimi-k2-thinking_p01"
1,"deepseek-v3.2","Anesthesiology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-004","ABMS20260101_kimi-k2-thinking_p01"
1,"deepseek-v3.2","Psychiatry","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-005","ABMS20260101_kimi-k2-thinking_p01"
1,"deepseek-v3.2","General Surgery","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-006","ABMS20260101_kimi-k2-thinking_p01"
0,"deepseek-v3.2","Ophthalmology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-007","ABMS20260101_kimi-k2-thinking_p01"
0,"deepseek-v3.2","Orthopedic Surgery","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-008","ABMS20260101_kimi-k2-thinking_p01"
1,"deepseek-v3.2","Critical Care Medicine","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-009","ABMS20260101_kimi-k2-thinking_p01"
1,"deepseek-v3.2","Neurology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-010","ABMS20260101_kimi-k2-thinking_p01"
0,"gemini-2.5-flash-lite","Pediatrics","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-001","ABMS20260101_kimi-k2-thinking_p01"
1,"gemini-2.5-flash-lite","Emergency Medicine","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-002","ABMS20260101_kimi-k2-thinking_p01"
1,"gemini-2.5-flash-lite","Obstetrics and Gynecology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-003","ABMS20260101_kimi-k2-thinking_p01"
1,"gemini-2.5-flash-lite","Anesthesiology","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-004","ABMS20260101_kimi-k2-thinking_p01"
1,"gemini-2.5-flash-lite","Psychiatry","kimi-k2-thinking","ABMS20260101_kimi-k2-thinking_p01-005","ABMS20260101_kimi-k2-thinking_p01"
